codigo_cliente;codigo_camion;fecha_entrega;producto;cantidad
604658;TM9;46100;ANT 3000 PET X6;3
604658;TM9;46100;AGU 500 PT X12 ;1
604658;TM9;46100;PEP BLA X6 3L  ;14
604658;TM9;46100;PEP BLA X12 1L ;4
604658;TM9;46100;PEP BLA X12 500;4
604658;TM9;46100;PEP BLA 2L X6  ;7
604658;TM9;46100;ROCK 300 ENE   ;2
604658;TM9;46100;ROC BER 300    ;2
604658;TM9;46100;ANT G 2 X6     ;4
604658;TM9;46100;7UP LIM 1LX12SF;2
604658;TM9;46100;PEP C 500 X12  ;3
604658;TM9;46100;PEP C 1 X12    ;4
604658;TM9;46100;PEP C 2 X6     ;6
604658;TM9;46100;PEP C 3 X6     ;15
604658;TM9;46100;SEV L 3L X6SF  ;10
604658;TM9;46100;SEV L 2L X6S   ;2
604658;TM9;46100;HUA OW X24 300 ;6
604658;TM9;46100;BOC CAN X12 440;18
604658;TM9;46100;HUA CAN X12 269;4
604658;TM9;46100;PAC X12 330 EVE;8
604658;TM9;46100;ROCK 300 ENE   ;2
604658;TM9;46100;PEP C 250 X12  ;24
604658;TM9;46100;PAC 235 EVE NE ;5
604658;TM9;46100;BOT RT X24 235 ;5
604658;TM9;46100;PEP BLA 2L X6  ;1
604658;TM9;46100;PEP C 2 X6     ;3
604658;TM9;46100;SEV L 2L X6S   ;1
604658;TM9;46100;PEP BLA 2L X6  ;5
604658;TM9;46100;GAT MORA X6 400;16
604658;TM9;46100;GAT MORA X6 400;16
604660;TM9;46100;AGUA 2000 PT X6;4
604660;TM9;46100;AGU 500 PT X12 ;4
604660;TM9;46100;PEP BLA X6 3L  ;20
604660;TM9;46100;PEP BLA X12 1L ;5
604660;TM9;46100;PEP BLA X12 500;8
604660;TM9;46100;PEP BLA 2L X6  ;5
604660;TM9;46100;ROCK 300 ENE   ;3
604660;TM9;46100;ROC BER 300    ;2
604660;TM9;46100;ANT G 500 X12  ;6
604660;TM9;46100;ANT G 2 X6     ;6
604660;TM9;46100;PEP C 500 X12  ;12
604660;TM9;46100;PEP C 1 X12    ;8
604660;TM9;46100;PEP C 2 X6     ;4
604660;TM9;46100;PEP C 3 X6     ;14
604660;TM9;46100;SEV L 3L X6SF  ;7
604660;TM9;46100;SEV L 2L X6S   ;3
604660;TM9;46100;HUA OW X24 300 ;14
604660;TM9;46100;BOC CAN X12 440;54
604660;TM9;46100;HUA CAN X12 269;9
604660;TM9;46100;PAC X12 440 EVE;28
604660;TM9;46100;PILSE HUAR X12 ;1
604660;TM9;46100;PAC 235 EVE NE ;7
604660;TM9;46100;BOT. HUARI 620 ;1
604660;TM9;46100;BOT RT X24 235 ;7
604660;TM9;46100;PEP BLA 2L X6  ;1
604660;TM9;46100;PEP C 2 X6     ;3
604660;TM9;46100;SEV L 2L X6S   ;1
604660;TM9;46100;PEP BLA 2L X6  ;4
604660;TM9;46100;GAT MORA X6 400;30
604660;TM9;46100;GATO FR X6 400 ;28
828523;TM9;46100;PEP C 3 X6     ;45
828523;TM9;46100;SEV L 3L X6SF  ;10
828523;TM9;46100;PEP BLA X6 3L  ;10
828523;TM9;46100;PAC CAN X12 440;20
825577;TN1;46100;ROC BER 300    ;4
825577;TN1;46100;ANT G 500 X12  ;8
825577;TN1;46100;ANT G 2 X6     ;6
825577;TN1;46100;7UP LIM 1LX12SF;7
825577;TN1;46100;PEP C 500 X12  ;33
825577;TN1;46100;PEP C 1 X12    ;16
825577;TN1;46100;PEP C 2 X6     ;9
825577;TN1;46100;PEP C 3 X6     ;22
825577;TN1;46100;SEV L 2L X6S   ;2
825577;TN1;46100;ANT 3000 PET X6;2
825577;TN1;46100;AGUA 2000 PT X6;6
825577;TN1;46100;AGU 500 PT X12 ;2
825577;TN1;46100;PEP BLA X6 3L  ;29
825577;TN1;46100;PEP BLA X12 1L ;20
825577;TN1;46100;PEP BLA X12 500;19
825577;TN1;46100;PEP BLA 2L X6  ;9
825577;TN1;46100;ROCK 300 ENE   ;2
825577;TN1;46100;HUA OW X24 300 ;7
825577;TN1;46100;BOC CAN X12 440;17
825577;TN1;46100;HUA CAN X12 269;4
825577;TN1;46100;COR EXT X24 330;5
825577;TN1;46100;ROCK 300 ENE   ;3
825577;TN1;46100;PEP C 250 X12  ;24
825577;TN1;46100;PAC 235 EVE NE ;5
825577;TN1;46100;BOT RT X24 235 ;5
825577;TN1;46100;PEP BLA 2L X6  ;2
825577;TN1;46100;PEP C 2 X6     ;3
825577;TN1;46100;SEV L 2L X6S   ;2
825577;TN1;46100;PEP BLA 2L X6  ;7
825577;TN1;46100;GAT MORA X6 400;30
825577;TN1;46100;GAT MORA X6 400;18
35371;DC1;46100;PAC PI 620 X12 ;0,41
35371;DC1;46100;HUA PI 620 X12 ;80
35371;DC1;46100;PEP C 250 X12  ;1
35436;DC1;46100;PAC CAN X12 440;20
35436;DC1;46100;HUA PI 620 X12 ;10
36528;DC1;46100;PAC CAN X12 440;4
36528;DC1;46100;BOC CAN X12 440;2
36528;DC1;46100;PAC CAN X12 440;4
46221;DC1;46100;PAC CAN X12 440;5
46221;DC1;46100;PAC CAN X12 440;1
68468;DC1;46100;HUA PI 620 X12 ;40
69670;DC1;46100;HUA PI 620 X12 ;2
69670;DC1;46100;HUA PI 620 X12 ;5
69670;DC1;46100;HUA PI 620 X12 ;5
69670;DC1;46100;HUA PI 620 X12 ;10
70712;DC1;46100;HUA PI 620 X12 ;1
70712;DC1;46100;PAC PI 620 X12 ;3
78631;DC1;46100;PAC PI 620 X12 ;1
79666;DC1;46100;HUA PI 620 X12 ;20
79700;DC1;46100;HUA PI 620 X12 ;2
79700;DC1;46100;HUA OW X24 300 ;1
79700;DC1;46100;HUA OW X24 300 ;5
87653;DC1;46100;PAC CAN X12 440;5
89560;DC1;46100;PAC PI 620 X12 ;15
89560;DC1;46100;HUA MIE X24 300;1
89560;DC1;46100;HUA PI 620 X12 ;20
98201;DC1;46100;HUA PI 620 X12 ;23
98201;DC1;46100;HUA OW X24 300 ;22
106342;DC1;46100;PEP C 2 X6     ;1
106342;DC1;46100;SERV BEES FLEX ;1
622373;DC1;46100;HUA PI 620 X12 ;4
816318;DC1;46100;SEV L 2L X6S   ;1
816318;DC1;46100;PAC CAN X12 440;2
816318;DC1;46100;GOL CAN X12 440;1
816389;DC1;46100;HUA PI 620 X12 ;5
822294;DC1;46100;HUA OW X24 300 ;2
822294;DC1;46100;SEV L 3L X6SF  ;1
822294;DC1;46100;SEV L 2L X6S   ;1
822294;DC1;46100;BOC CAN X12 440;1
822294;DC1;46100;GOL CAN X12 440;1
826119;DC1;46100;BOT. HUARI 620 ;40
826119;DC1;46100;CAJA CBN PLASTI;40
828098;DC1;46100;HUA PI 620 X12 ;10
828099;DC1;46100;PAC PI 620 X12 ;10
828099;DC1;46100;GOL 620 ENV    ;7
853140;DC1;46100;SEV L 2L X6S   ;1
853140;DC1;46100;HUA PI 620 X12 ;1
853140;DC1;46100;PAC CAN X12 440;1
853140;DC1;46100;SEV L 2L X6S   ;1
853242;DC1;46100;PAC CAN X12 440;5
853242;DC1;46100;BOC CAN X12 440;2
853242;DC1;46100;GOL CAN X12 440;4
853242;DC1;46100;PAC CAN X12 440;3
869774;DC1;46100;HUA PI 620 X12 ;50
869827;DC1;46100;ANT G 500 X12  ;4
869827;DC1;46100;7UP LIM 1LX12SF;4
869827;DC1;46100;PEP C 500 X12  ;2
869827;DC1;46100;PEP C 1 X12    ;2
869827;DC1;46100;SEV L 500CC    ;4
869827;DC1;46100;HUA OW X24 300 ;3
878647;DC1;46100;HUA PI 620 X12 ;10
881785;DC1;46100;HUA OW X24 300 ;2
883738;DC1;46100;HUA OW X24 300 ;2
883738;DC1;46100;COR EXT X24 330;5
887939;DC1;46100;PEP C 3 X6     ;1
889868;DC1;46100;COR EXT X24 330;2
897683;DC1;46100;PAC PI 620 X12 ;4
897691;DC1;46100;HUA PI 620 X12 ;7
898869;DC1;46100;HUA PI 620 X12 ;10
898869;DC1;46100;HUA PI 620 X12 ;7
899490;DC1;46100;HUA PI 620 X12 ;4
901074;DC1;46100;PEP C 1 X12    ;2
901074;DC1;46100;PEP C 3 X6     ;1
901074;DC1;46100;PEP C 250 X12  ;5
902045;DC1;46100;PAC PI 620 X12 ;1
903641;DC1;46100;PAC CAN X12 440;1
903641;DC1;46100;BOC CAN X12 440;1
912209;DC1;46100;PEP C 2 X6     ;1
912209;DC1;46100;GOL CAN X12 440;4
912209;DC1;46100;PEP C 2 X6     ;10
913434;DC1;46100;PEP C 2 X6     ;1
913434;DC1;46100;PAC PI 620 X12 ;1
913434;DC1;46100;PAC CAN X12 440;1
921082;DC1;46100;ANT G 2 X6     ;5
921082;DC1;46100;PEP C 1 X12    ;1
925929;DC1;46100;PEP C 1 X12    ;5
925929;DC1;46100;PEP C 3 X6     ;1
927116;DC1;46100;HUA PI 620 X12 ;3
927116;DC1;46100;AGU 500 PT X12 ;2
33494;D62;46100;PEP C 250 X12  ;10
33494;D62;46100;PAC CAN X12 440;20
33494;D62;46100;MAL CAN X12 440;1
33494;D62;46100;PAC 235 EVE NE ;10
33494;D62;46100;COR EXT X24 330;1
33494;D62;46100;HUA PI 620 X12 ;20
33494;D62;46100;HUA OW X24 300 ;2
33494;D62;46100;HUA CAN X12 269;1
33494;D62;46100;HUA PI 620 X12 ;10
33494;D62;46100;PAC PI 620 X12 ;100
33632;D62;46100;PEP C 3 X6     ;3
33632;D62;46100;PAC CAN X12 440;5
33632;D62;46100;BOC CAN X12 440;2
33632;D62;46100;HUA PI 620 X12 ;1
42017;D62;46100;PEP C 2 X6     ;1
42017;D62;46100;PAC CAN X12 440;3
42136;D62;46100;HUA PI 620 X12 ;5
43041;D62;46100;HUA PI 620 X12 ;7
43041;D62;46100;GOL 620 ENV    ;3
79654;D62;46100;PEP C 1 X12    ;1
79654;D62;46100;PEP C 2 X6     ;1
79654;D62;46100;ORIM PAP 3L PET;1
79654;D62;46100;PAC PI 620 X12 ;10
79654;D62;46100;PEP BLA X6 3L  ;1
79654;D62;46100;PAC PI 620 X12 ;4
84467;D62;46100;PEP C 3 X6     ;2
84467;D62;46100;ORIM PAP 3L PET;1
84467;D62;46100;PAC PI 620 X12 ;3
84467;D62;46100;PAC CAN X12 440;1
84467;D62;46100;GOL CAN X12 440;2
84467;D62;46100;PAC PI 620 X12 ;1
84514;D62;46100;PEP C 2 X6     ;2
84514;D62;46100;PEP C 3 X6     ;2
84514;D62;46100;SEV L 2L X6S   ;1
84514;D62;46100;MAL CAN X12 440;1
99989;D62;46100;PAC PI 620 X12 ;5
883325;D62;46100;HUA MIE X24 300;1
883325;D62;46100;MAL CAN X12 440;1
885099;D62;46100;PAC PI 620 X12 ;10
894525;D62;46100;HUA PI 620 X12 ;20
894525;D62;46100;HUA PI 620 X12 ;10
894525;D62;46100;PAC CAN X12 440;1
896438;D62;46100;PEP C 3 X6     ;1
896438;D62;46100;PAC PI 620 X12 ;7
896438;D62;46100;PAC PI 620 X12 ;1
896438;D62;46100;GOL CAN X12 440;1
897055;D62;46100;PAC PI 620 X12 ;9
897055;D62;46100;PAC CAN X12 440;3
897055;D62;46100;PEP C 3 X6     ;1
897055;D62;46100;PAC CAN X12 440;1
902303;D62;46100;PEP C 2 X6     ;1
902303;D62;46100;PAC PI 620 X12 ;2
902303;D62;46100;PAC PI 620 X12 ;1
903595;D62;46100;PEP BLA X6 3L  ;1
903595;D62;46100;HUA MIE X24 300;1
907646;D62;46100;HUA PI 620 X12 ;3
907646;D62;46100;PEP C 2 X6     ;2
907646;D62;46100;PAC PI 620 X12 ;5
908162;D62;46100;HUA PI 620 X12 ;7
908162;D62;46100;PAC PI 620 X12 ;10
908162;D62;46100;PAC CAN X12 440;10
908162;D62;46100;HUA PI 620 X12 ;5
908162;D62;46100;PEP C 3 X6     ;8
908162;D62;46100;SEV L 3L X6SF  ;2
908162;D62;46100;ORIM PAP 3L PET;2
908162;D62;46100;PAC PI 620 X12 ;20
908162;D62;46100;ORI POM 3L X6  ;1
908162;D62;46100;PEP BLA X6 3L  ;5
908162;D62;46100;BOC CAN X12 440;2
908162;D62;46100;GOL CAN X12 440;5
912999;D62;46100;HUA PI 620 X12 ;12
912999;D62;46100;HUA PI 620 X12 ;10
913814;D62;46100;PEP C 1 X12    ;1
913814;D62;46100;PEP C 3 X6     ;1
913814;D62;46100;SEV L 3L X6SF  ;1
913814;D62;46100;PAC CAN X12 440;5
913814;D62;46100;HUA PI 620 X12 ;3
923247;D62;46100;HUA PI 620 X12 ;1
923247;D62;46100;PEP C 3 X6     ;1
925179;D62;46100;HUA MIE X24 300;1
925179;D62;46100;BOC CAN X12 440;1
925179;D62;46100;PAC PI 620 X12 ;1
925179;D62;46100;HUA PI 620 X12 ;3
925179;D62;46100;PAC PI 620 X12 ;4
925179;D62;46100;PAC CAN X12 440;1
925328;D62;46100;HUA PI 620 X12 ;10
925328;D62;46100;SEV L 2L X6S   ;2
925328;D62;46100;PAC PI 620 X12 ;10
925328;D62;46100;COR EXT X24 330;2
926890;D62;46100;SEV L 3L X6SF  ;1
926890;D62;46100;PAC CAN X12 440;4
926890;D62;46100;BOC CAN X12 440;2
926890;D62;46100;COR EXT X24 330;1
928151;D62;46100;SEV L 3L X6SF  ;1
928151;D62;46100;PAC PI 620 X12 ;4
33783;E36;46100;PEP C 3 X6     ;2
33783;E36;46100;PAC PI 620 X12 ;3
33783;E36;46100;PAC CAN X12 440;1
43341;E36;46100;PEP C 3 X6     ;4
43341;E36;46100;PEP C 250 X12  ;2
43341;E36;46100;SEV L 3L X6SF  ;1
75915;E36;46100;PEP C 1 X12    ;1
75915;E36;46100;PEP C 3 X6     ;2
75915;E36;46100;PEP BLA X6 3L  ;1
75915;E36;46100;BOC CAN X12 440;2
75915;E36;46100;MAL CAN X12 440;1
75915;E36;46100;PAC CAN X12 440;5
78693;E36;46100;PAC PI 620 X12 ;7
83905;E36;46100;PEP BLA X6 3L  ;0,16
89067;E36;46100;PEP C 1 X12    ;1
89067;E36;46100;PEP C 3 X6     ;1
89067;E36;46100;PEP C 250 X12  ;3
89069;E36;46100;ROCK 300 ENE   ;1
89069;E36;46100;PEP C 1 X12    ;1
104666;E36;46100;HUA PI 620 X12 ;5
104666;E36;46100;HUA PI 620 X12 ;5
104666;E36;46100;HUA PI 620 X12 ;5
104666;E36;46100;PAC PI 620 X12 ;1
104666;E36;46100;HUA PI 620 X12 ;5
104666;E36;46100;PAC PI 620 X12 ;6
104666;E36;46100;PAC PI 620 X12 ;6
104666;E36;46100;PAC PI 620 X12 ;6
104666;E36;46100;PAC PI 620 X12 ;6
104666;E36;46100;PAC PI 620 X12 ;6
104666;E36;46100;PAC PI 620 X12 ;6
104666;E36;46100;PAC PI 620 X12 ;6
638971;E36;46100;HUA PI 620 X12 ;7
638971;E36;46100;PEP C 2 X6     ;7
638971;E36;46100;PEP C 3 X6     ;120
638971;E36;46100;PAC CAN X12 440;20
848891;E36;46100;PEP C 1 X12    ;1
848891;E36;46100;PEP C 3 X6     ;10
848891;E36;46100;PAC CAN X12 440;20
848891;E36;46100;BOC CAN X12 440;2
848891;E36;46100;GOL CAN X12 440;2
848891;E36;46100;HUA PI 620 X12 ;2
849070;E36;46100;HUA PI 620 X12 ;20
849070;E36;46100;SEV L 3L X6SF  ;5
849070;E36;46100;PEP C 250 X12  ;50
849070;E36;46100;MAL CAN X12 440;1
849076;E36;46100;PEP C 2 X6     ;15
849076;E36;46100;PEP C 3 X6     ;40
849076;E36;46100;SEV L 3L X6SF  ;10
849076;E36;46100;SEV L 2L X6S   ;5
866846;E36;46100;HUA PI 620 X12 ;8
866846;E36;46100;PEP C 1 X12    ;1
877087;E36;46100;PEP C 2 X6     ;1
877087;E36;46100;SEV L 2L X6S   ;2
877087;E36;46100;PAC PI 620 X12 ;30
888448;E36;46100;PEP C 3 X6     ;4
888448;E36;46100;MAL CAN X12 440;1
907272;E36;46100;PAC CAN X12 440;8
907272;E36;46100;GOL CAN X12 440;2
907272;E36;46100;PAC PI 620 X12 ;3
907272;E36;46100;PAC CAN X12 440;1
907272;E36;46100;PEP C 2 X6     ;1
907272;E36;46100;PEP C 3 X6     ;1
907272;E36;46100;PAC PI 620 X12 ;1
908583;E36;46100;PEP C 3 X6     ;1
908583;E36;46100;SEV L 3L X6SF  ;1
908583;E36;46100;PEP BLA X6 3L  ;1
908656;E36;46100;PEP C 1 X12    ;1
908656;E36;46100;PEP C 3 X6     ;3
908656;E36;46100;PAC CAN X12 440;30
908656;E36;46100;BOC CAN X12 440;2
908661;E36;46100;PEP C 250 X12  ;5
908661;E36;46100;PAC CAN X12 440;1
910499;E36;46100;HUA PI 620 X12 ;5
910499;E36;46100;PAC PI 620 X12 ;7
910499;E36;46100;HUA CAN X12 269;1
910499;E36;46100;PAC PI 620 X12 ;2
916465;E36;46100;PEP C 250 X12  ;2
921666;E36;46100;HUA PI 620 X12 ;7
921666;E36;46100;PEP C 2 X6     ;1
921666;E36;46100;SEV L 2L X6S   ;1
921666;E36;46100;HUA PI 620 X12 ;10
921666;E36;46100;PEP C 2 X6     ;20
921666;E36;46100;SEV L 2L X6S   ;10
923889;E36;46100;PAC CAN X12 440;5
923889;E36;46100;BOC CAN X12 440;2
923889;E36;46100;HUA MIE X24 300;1
923889;E36;46100;COR EXT X24 330;1
923889;E36;46100;MAL CAN X12 440;1
923889;E36;46100;PAC CAN X12 440;1
923889;E36;46100;PEP C 3 X6     ;3
923889;E36;46100;PEP BLA X6 3L  ;1
924460;E36;46100;PEP C 3 X6     ;10
33170;J39;46100;HUA OW X24 300 ;13
36834;J39;46100;HUA PI 620 X12 ;19
37276;J39;46100;SEV L 500CC    ;2
40760;J39;46100;PEP C 1 X12    ;1
40760;J39;46100;PEP C 2 X6     ;1
40760;J39;46100;PEP C 3 X6     ;2
40760;J39;46100;PEP C 250 X12  ;1
48988;J39;46100;HUA PI 620 X12 ;10
48988;J39;46100;PAC PI 620 X12 ;1
61515;J39;46100;SEV L 3L X6SF  ;1
61515;J39;46100;PAC PI 620 X12 ;1
61515;J39;46100;GOL CAN X12 440;1
79188;J39;46100;MAL M 620 X12  ;1
79188;J39;46100;PEP C 3 X6     ;1
79188;J39;46100;SEV L 3L X6SF  ;1
79188;J39;46100;PEP C 250 X12  ;5
79188;J39;46100;MAL CAN X12 440;1
81375;J39;46100;PEP C 250 X12  ;1
81375;J39;46100;PAC CAN X12 440;2
81375;J39;46100;MAL CAN X12 440;1
85507;J39;46100;PEP C 3 X6     ;1
85507;J39;46100;PAC CAN X12 440;2
85631;J39;46100;PEP C 3 X6     ;3
85631;J39;46100;PEP C 250 X12  ;15
92427;J39;46100;PEP C 1 X12    ;1
92427;J39;46100;PEP C 2 X6     ;1
92427;J39;46100;PEP C 3 X6     ;1
104118;J39;46100;HUA PI 620 X12 ;10
104118;J39;46100;HUA PI 620 X12 ;10
104118;J39;46100;PEP C 250 X12  ;1
105804;J39;46100;MAL M 620 X12  ;1
105804;J39;46100;MAL CAN X12 440;1
105804;J39;46100;HUA PI 620 X12 ;2
105804;J39;46100;PAC CAN X12 440;5
110255;J39;46100;HUA OW X24 300 ;2
111363;J39;46100;HUA PI 620 X12 ;5
111363;J39;46100;HUA MIE X24 300;1
112010;J39;46100;MAL M 620 X12  ;1
112010;J39;46100;MAL CAN X12 440;1
678413;J39;46100;HUA OW X24 300 ;8
808955;J39;46100;PEP C 3 X6     ;2
808955;J39;46100;AGUA 2000 PT X6;2
808955;J39;46100;PEP C 250 X12  ;1
808955;J39;46100;GAT MORA X6 400;1
813169;J39;46100;HUA PI 620 X12 ;10
813169;J39;46100;PAC PI 620 X12 ;10
823001;J39;46100;PEP C 500 X12  ;1
823001;J39;46100;PEP C 3 X6     ;1
823001;J39;46100;HUA CAN X12 440;2
823008;J39;46100;PEP C 1 X12    ;2
823008;J39;46100;BOC CAN X12 440;2
824553;J39;46100;PEP C 1 X12    ;1
824553;J39;46100;PEP C 2 X6     ;2
824553;J39;46100;PEP C 3 X6     ;1
824553;J39;46100;SEV L 3L X6SF  ;1
824553;J39;46100;SEV L 2L X6S   ;1
824553;J39;46100;PEP C 250 X12  ;1
824553;J39;46100;PAC CAN X12 440;10
824553;J39;46100;HUA PI 620 X12 ;1
828653;J39;46100;PAC PI 620 X12 ;1
828653;J39;46100;PEP C 250 X12  ;1
828653;J39;46100;PAC CAN X12 440;1
831783;J39;46100;HUA PI 620 X12 ;10
831783;J39;46100;PEP C 2 X6     ;6
832901;J39;46100;HUA PI 620 X12 ;10
873368;J39;46100;SKOL G X6 300CC;1
873825;J39;46100;HUA PI 620 X12 ;3
873825;J39;46100;PAC PI 620 X12 ;4
873825;J39;46100;HUA OW X24 300 ;3
876900;J39;46100;PAC 235 EVE NE ;2
886421;J39;46100;PEP C 3 X6     ;1
886421;J39;46100;SEV L 2L X6S   ;1
886421;J39;46100;PEP C 250 X12  ;1
886421;J39;46100;PEP C 250 X12  ;1
890548;J39;46100;HUA OW X24 300 ;5
893529;J39;46100;PEP C 1 X12    ;1
893529;J39;46100;ORIM PAP 3L PET;1
893529;J39;46100;AGUA 2000 PT X6;2
893529;J39;46100;PEP C 250 X12  ;1
894198;J39;46100;PAC PI 620 X12 ;15
898139;J39;46100;HUA PI 620 X12 ;7
898139;J39;46100;PEP C 2 X6     ;1
898139;J39;46100;PAC PI 620 X12 ;10
898139;J39;46100;BOC CAN X12 440;2
898139;J39;46100;PEP BLA 2L X6  ;1
898381;J39;46100;GOL CAN X12 440;3
901596;J39;46100;HUA PI 620 X12 ;10
901596;J39;46100;PAC PI 620 X12 ;10
905946;J39;46100;BOC CAN X12 440;2
905946;J39;46100;PEP C 2 X6     ;3
905946;J39;46100;PEP C 3 X6     ;10
905946;J39;46100;PAC CAN X12 440;7
905946;J39;46100;HUA PI 620 X12 ;5
909609;J39;46100;PEP C 3 X6     ;2
909609;J39;46100;PAC CAN X12 440;5
910425;J39;46100;HUA PI 620 X12 ;3
910425;J39;46100;PAC PI 620 X12 ;5
910425;J39;46100;HUA OW X24 300 ;3
914700;J39;46100;HUA PI 620 X12 ;10
917679;J39;46100;HUA PI 620 X12 ;1
917679;J39;46100;PAC CAN X12 440;1
917679;J39;46100;AGU 500 PT X12 ;1
917679;J39;46100;GOL 620 ENV    ;1
917709;J39;46100;PEP C 1 X12    ;1
917709;J39;46100;PEP C 3 X6     ;1
917709;J39;46100;BOC CAN X12 440;1
920598;J39;46100;HUA PI 620 X12 ;1
920598;J39;46100;7UP LIM 1LX12SF;2
924520;J39;46100;SEV L 3L X6SF  ;1
924520;J39;46100;PEP C 250 X12  ;1
925286;J39;46100;HUA PI 620 X12 ;12
926406;J39;46100;HUA OW X24 300 ;1
927962;J39;46100;HUA OW X24 300 ;1
928533;J39;46100;HUA OW X24 300 ;1
928905;J39;46100;HUA PI 620 X12 ;5
928905;J39;46100;AGUA 2000 PT X6;5
928905;J39;46100;PEP C 250 X12  ;5
39816;LP1;46100;HUA PI 620 X12 ;5
39816;LP1;46100;PEP C 2 X6     ;5
39816;LP1;46100;PAC CAN X12 440;5
41098;LP1;46100;PEP C 3 X6     ;1
41098;LP1;46100;ORIM PAP 3L PET;1
41098;LP1;46100;PAC X12 269 EVE;1
41788;LP1;46100;HUA PI 620 X12 ;10
41788;LP1;46100;PEP C 3 X6     ;3
41788;LP1;46100;PAC PI 620 X12 ;1
41788;LP1;46100;MAL CAN X12 440;1
44530;LP1;46100;PEP C 1 X12    ;3
44530;LP1;46100;PEP C 2 X6     ;12
44530;LP1;46100;PEP C 3 X6     ;40
44530;LP1;46100;SEV L 3L X6SF  ;10
44530;LP1;46100;SEV L 2L X6S   ;8
44530;LP1;46100;PEP BLA X6 3L  ;5
49680;LP1;46100;HUA PI 620 X12 ;10
49681;LP1;46100;BOC CAN X12 440;0,08
49681;LP1;46100;GOL CAN X12 440;0,08
49681;LP1;46100;MAL M 620 X12  ;1
49681;LP1;46100;MAL CAN X12 440;1
49681;LP1;46100;HUA PI 620 X12 ;10
55905;LP1;46100;HUA PI 620 X12 ;20
55905;LP1;46100;MAL CAN X12 440;1
55905;LP1;46100;HUA PI 620 X12 ;10
73438;LP1;46100;HUA PI 620 X12 ;10
78917;LP1;46100;PEP C 1 X12    ;1
78917;LP1;46100;PEP C 2 X6     ;1
78917;LP1;46100;PEP C 3 X6     ;6
78917;LP1;46100;ORI POM 3L X6  ;1
78917;LP1;46100;PEP BLA X6 3L  ;1
78917;LP1;46100;ROCK 300 ENE   ;1
82815;LP1;46100;PEP C 3 X6     ;1
82815;LP1;46100;PEP C 3 X6     ;1
82815;LP1;46100;PEP C 250 X12  ;1
85385;LP1;46100;PEP C 3 X6     ;3
85385;LP1;46100;ORIM PAP 3L PET;1
85385;LP1;46100;PAC PI 620 X12 ;13
85385;LP1;46100;MAL CAN X12 440;1
85385;LP1;46100;HUA PI 620 X12 ;2
87402;LP1;46100;HUA PI 620 X12 ;5
87402;LP1;46100;HUA PI 620 X12 ;7
88931;LP1;46100;HUA PI 620 X12 ;1
88931;LP1;46100;PAC PI 620 X12 ;2
99291;LP1;46100;HUA PI 620 X12 ;7
99291;LP1;46100;PEP C 3 X6     ;2
99291;LP1;46100;PEP BLA X6 3L  ;1
99291;LP1;46100;GOL CAN X12 440;2
101877;LP1;46100;PEP C 250 X12  ;3
104412;LP1;46100;HUA PI 620 X12 ;5
104412;LP1;46100;PAC PI 620 X12 ;8
808694;LP1;46100;HUA PI 620 X12 ;20
