codigo_cliente;codigo_camion;fecha_entrega;producto;cantidad
808774;LP1;46100;PEP C 3 X6     ;2
808774;LP1;46100;PEP C 250 X12  ;1
808774;LP1;46100;MAL CAN X12 440;1
808774;LP1;46100;GOL CAN X12 440;1
810162;LP1;46100;PEP C 3 X6     ;4
811134;LP1;46100;PAC PI 620 X12 ;50
811134;LP1;46100;HUA PI 620 X12 ;10
811134;LP1;46100;PEP C 2 X6     ;10
811134;LP1;46100;SEV L 2L X6S   ;10
812937;LP1;46100;PEP C 1 X12    ;1
812937;LP1;46100;PEP C 3 X6     ;1
812937;LP1;46100;SEV L 3L X6SF  ;1
816509;LP1;46100;PEP C 3 X6     ;1
816509;LP1;46100;PEP C 250 X12  ;1
816509;LP1;46100;PAC CAN X12 440;1
816509;LP1;46100;MAL CAN X12 440;1
816509;LP1;46100;HUA PI 620 X12 ;5
833815;LP1;46100;PEP C 2 X6     ;2
833815;LP1;46100;PEP C 3 X6     ;1
833815;LP1;46100;SEV L 3L X6SF  ;1
833815;LP1;46100;PAC PI 620 X12 ;7
849584;LP1;46100;PEP C 3 X6     ;3
849584;LP1;46100;MAL CAN X12 440;1
849584;LP1;46100;PEP C 250 X12  ;1
885246;LP1;46100;MAL M 620 X12  ;1
885737;LP1;46100;PAC PI 620 X12 ;30
885737;LP1;46100;HUA PI 620 X12 ;30
888860;LP1;46100;HUA PI 620 X12 ;1
888860;LP1;46100;ORIM PAP 3L PET;1
888860;LP1;46100;PAC PI 620 X12 ;7
888860;LP1;46100;PAC CAN X12 440;1
892425;LP1;46100;PAC PI 620 X12 ;3
893468;LP1;46100;HUA PI 620 X12 ;10
893724;LP1;46100;MAL CAN X12 440;1
893724;LP1;46100;HUA PI 620 X12 ;5
894045;LP1;46100;HUA PI 620 X12 ;12
894045;LP1;46100;MAL M 620 X12  ;1
894045;LP1;46100;PAC PI 620 X12 ;7
896219;LP1;46100;HUA PI 620 X12 ;7
896516;LP1;46100;ANT G 2 X6     ;1,33
896516;LP1;46100;ANT 3000 PET X6;1,33
896516;LP1;46100;HUA PI 620 X12 ;7
899046;LP1;46100;HUA PI 620 X12 ;7
899046;LP1;46100;HUA CAN X12 269;8
905387;LP1;46100;HUA PI 620 X12 ;1
905387;LP1;46100;MAL CAN X12 440;1
905387;LP1;46100;PEP C 3 X6     ;1
905387;LP1;46100;PAC PI 620 X12 ;7
905387;LP1;46100;PAC CAN X12 440;2
905387;LP1;46100;COR EXT X24 330;1
74148;RS1;46100;PEP C 2 X6     ;1
74148;RS1;46100;PEP C 3 X6     ;2
74148;RS1;46100;SEV L 2L X6S   ;1
74148;RS1;46100;PEP C 1 X12    ;1
76289;RS1;46100;PAC PI 620 X12 ;2
76289;RS1;46100;PAC CAN X12 440;5
79485;RS1;46100;PEP C 1 X12    ;1
79485;RS1;46100;PEP C 3 X6     ;2
79485;RS1;46100;PEP BLA X6 3L  ;1
79485;RS1;46100;MAL CAN X12 440;1
87344;RS1;46100;PAC CAN X12 440;20
96562;RS1;46100;PEP C 3 X6     ;4
96562;RS1;46100;PEP C 250 X12  ;1
96562;RS1;46100;PEP BLA X6 3L  ;1
96562;RS1;46100;GOL CAN X12 440;1
96562;RS1;46100;ROCK 300 ENE   ;1
105081;RS1;46100;AGUA 2000 PT X6;1
107094;RS1;46100;HUA PI 620 X12 ;1
107094;RS1;46100;PAC PI 620 X12 ;3
107094;RS1;46100;ROC BER 300    ;1
676613;RS1;46100;HUA PI 620 X12 ;7
676660;RS1;46100;PEP C 1 X12    ;1
676660;RS1;46100;PEP BLA X6 3L  ;1
676660;RS1;46100;PAC CAN X12 440;10
676660;RS1;46100;HUA CAN X12 269;1
677980;RS1;46100;HUA OW X24 300 ;2
678143;RS1;46100;PAC PI 620 X12 ;3
678143;RS1;46100;PEP C 2 X6     ;1
693387;RS1;46100;PEP C 3 X6     ;2
693387;RS1;46100;PEP C 250 X12  ;2
693387;RS1;46100;PAC CAN X12 440;1
869808;RS1;46100;PEP BLA 2L X6  ;1
869808;RS1;46100;PEP C 2 X6     ;1
869808;RS1;46100;SEV L 2L X6S   ;1
869808;RS1;46100;PEP BLA 2L X6  ;2
869808;RS1;46100;GAT MORA X6 400;4
884940;RS1;46100;HUA PI 620 X12 ;5
884940;RS1;46100;PAC PI 620 X12 ;5
884940;RS1;46100;BOC CAN X12 440;2
884940;RS1;46100;ROCK 300 ENE   ;6
884940;RS1;46100;ROC BER 300    ;2
889184;RS1;46100;PEP C 1 X12    ;1
889184;RS1;46100;PEP C 3 X6     ;2
894578;RS1;46100;HUA PI 620 X12 ;10
894578;RS1;46100;PAC CAN X12 440;1
896956;RS1;46100;PEP C 3 X6     ;2
896956;RS1;46100;MAL CAN X12 440;1
904810;RS1;46100;HUA PI 620 X12 ;7
904810;RS1;46100;PEP BLA X6 3L  ;1
905834;RS1;46100;PAC PI 620 X12 ;7
905834;RS1;46100;PAC CAN X12 440;5
905834;RS1;46100;HUA MIE X24 300;1
905834;RS1;46100;PAC PI 620 X12 ;1
906432;RS1;46100;COR EXT X24 330;8
911748;RS1;46100;PEP C 3 X6     ;6
911748;RS1;46100;PAC CAN X12 440;5
911748;RS1;46100;PAC CAN X12 440;1
917667;RS1;46100;MAL CAN X12 440;1
917667;RS1;46100;MAL M 620 X12  ;1
921370;RS1;46100;PAC CAN X12 440;5
921370;RS1;46100;MAL CAN X12 440;1
921370;RS1;46100;PEP C 3 X6     ;1
921370;RS1;46100;PAC PI 620 X12 ;2
40915;RS1;46100;HUA PI 620 X12 ;7
40915;RS1;46100;PAC CAN X12 440;6
40915;RS1;46100;PEP BLA X6 3L  ;1
40922;RS1;46100;PEP C 3 X6     ;1
40922;RS1;46100;PEP C 250 X12  ;1
40922;RS1;46100;MAL CAN X12 440;1
40922;RS1;46100;GOL CAN X12 440;3
40922;RS1;46100;PEP BLA X6 3L  ;1
40922;RS1;46100;HUA PI 620 X12 ;5
40922;RS1;46100;PAC CAN X12 440;5
40922;RS1;46100;BOC CAN X12 440;1
40923;RS1;46100;PEP C 3 X6     ;2
40923;RS1;46100;PEP C 250 X12  ;2
40969;RS1;46100;MAL M 620 X12  ;1
40969;RS1;46100;PEP C 3 X6     ;5
40969;RS1;46100;PAC PI 620 X12 ;3
40969;RS1;46100;PEP BLA X6 3L  ;3
40969;RS1;46100;PAC CAN X12 440;5
40969;RS1;46100;ROCK 300 ENE   ;1
43568;RS1;46100;SEV L 3L X6SF  ;1
43568;RS1;46100;MAL CAN X12 440;1
43568;RS1;46100;PAC X12 269 EVE;3
45014;RS1;46100;PEP C 3 X6     ;2
48980;RS1;46100;HUA PI 620 X12 ;5
68398;RS1;46100;AGUA 2000 PT X6;1
68398;RS1;46100;PAC 235 EVE NE ;5
68398;RS1;46100;ROC BER 300    ;1
68398;RS1;46100;PAC CAN X12 440;1
80841;RS1;46100;PEP C 2 X6     ;1
80841;RS1;46100;PEP C 3 X6     ;2
80841;RS1;46100;PAC PI 620 X12 ;3
80841;RS1;46100;HUA PI 620 X12 ;3
84102;RS1;46100;PEP C 3 X6     ;1
84102;RS1;46100;PEP BLA X6 3L  ;2
90460;RS1;46100;HUA PI 620 X12 ;1
90460;RS1;46100;PEP C 3 X6     ;1
90460;RS1;46100;SEV L 3L X6SF  ;1
96556;RS1;46100;HUA PI 620 X12 ;2
99419;RS1;46100;HUA PI 620 X12 ;5
99419;RS1;46100;HUA PI 620 X12 ;5
99419;RS1;46100;PAC CAN X12 440;5
99419;RS1;46100;HUA PI 620 X12 ;10
814474;RS1;46100;PEP C 1 X12    ;1
814474;RS1;46100;PEP BLA X12 1L ;1
814474;RS1;46100;MAL CAN X12 440;1
814474;RS1;46100;PEP C 2 X6     ;1
814474;RS1;46100;PEP BLA X6 3L  ;1
832573;RS1;46100;SEV L 3L X6SF  ;1
832573;RS1;46100;PAC CAN X12 440;1
835063;RS1;46100;MAL CAN X12 440;1
835239;RS1;46100;PEP C 3 X6     ;1
856613;RS1;46100;ANT G 2 X6     ;1
856613;RS1;46100;ORI POM 3L X6  ;1
887296;RS1;46100;HUA PI 620 X12 ;2
887296;RS1;46100;SEV L 3L X6SF  ;2
887296;RS1;46100;PAC PI 620 X12 ;2
895258;RS1;46100;AGUA 2000 PT X6;1
895258;RS1;46100;PEP C 250 X12  ;1
895258;RS1;46100;PAC CAN X12 440;1
895258;RS1;46100;HUA PI 620 X12 ;1
903612;RS1;46100;PEP C 3 X6     ;2
906997;RS1;46100;PEP C 3 X6     ;1
906997;RS1;46100;PAC CAN X12 440;3
907153;RS1;46100;PEP BLA X6 3L  ;2
907153;RS1;46100;BOC CAN X12 440;1
915193;RS1;46100;PEP C 3 X6     ;1
915193;RS1;46100;PEP BLA X6 3L  ;1
916094;RS1;46100;HUA OW X24 300 ;1
916094;RS1;46100;COR EXT X24 330;1
918190;RS1;46100;PEP C 3 X6     ;2
918190;RS1;46100;ROC BER 300    ;1
927392;RS1;46100;PAC CAN X12 440;2
929239;RS1;46100;HUA MIE X24 300;1
40639;SN4;46100;PEP C 1 X12    ;1
40639;SN4;46100;PEP C 2 X6     ;1
40639;SN4;46100;PEP C 3 X6     ;5
40639;SN4;46100;SEV L 2L X6S   ;1
40639;SN4;46100;PEP C 250 X12  ;5
40639;SN4;46100;PAC CAN X12 440;1
41144;SN4;46100;PEP C 3 X6     ;1
41147;SN4;46100;PEP C 3 X6     ;3
41149;SN4;46100;PEP C 3 X6     ;2
41149;SN4;46100;PEP BLA X6 3L  ;1
41157;SN4;46100;PAC PI 620 X12 ;3
41173;SN4;46100;PAC PI 620 X12 ;7
41227;SN4;46100;MAL CAN X12 440;1
41227;SN4;46100;HUA CAN X12 269;1
41227;SN4;46100;ROCK 300 ENE   ;1
41231;SN4;46100;PEP C 3 X6     ;3
41231;SN4;46100;PEP C 250 X12  ;1
41231;SN4;46100;PEP BLA X6 3L  ;1
41610;SN4;46100;PEP C 3 X6     ;2
43056;SN4;46100;HUA PI 620 X12 ;3
43056;SN4;46100;PAC PI 620 X12 ;7
43056;SN4;46100;BOC CAN X12 440;2
45298;SN4;46100;PEP C 3 X6     ;1
47891;SN4;46100;PEP C 1 X12    ;1
47891;SN4;46100;PEP C 3 X6     ;2
47891;SN4;46100;MAL CAN X12 440;1
69259;SN4;46100;PEP C 3 X6     ;1
72875;SN4;46100;PAC PI 620 X12 ;8
75399;SN4;46100;SEV L 2L X6S   ;1
75399;SN4;46100;PAC PI 620 X12 ;7
86285;SN4;46100;HUA PI 620 X12 ;2
86285;SN4;46100;PAC PI 620 X12 ;10
86285;SN4;46100;PEP C 3 X6     ;2
108556;SN4;46100;MAL M 620 X12  ;1
111965;SN4;46100;PAC PI 620 X12 ;2
144804;SN4;46100;PEP C 3 X6     ;10
869030;SN4;46100;HUA PI 620 X12 ;20
869030;SN4;46100;HUA PI 620 X12 ;100
896007;SN4;46100;PAC CAN X12 440;5
914803;SN4;46100;HUA MIE X24 300;1
919985;SN4;46100;HUA PI 620 X12 ;5
919985;SN4;46100;HUA PI 620 X12 ;5
921985;SN4;46100;MAL CAN X12 440;1
924041;SN4;46100;HUA PI 620 X12 ;5
924041;SN4;46100;MAL CAN X12 440;1
924041;SN4;46100;HUA PI 620 X12 ;7
924041;SN4;46100;PAC PI 620 X12 ;10
924041;SN4;46100;PEP C 3 X6     ;3
924041;SN4;46100;PAC CAN X12 440;5
924041;SN4;46100;HUA PI 620 X12 ;5
924616;SN4;46100;PEP C 2 X6     ;1
924616;SN4;46100;PAC PI 620 X12 ;1
924616;SN4;46100;MAL CAN X12 440;1
49022;SN9;46100;PEP C 3 X6     ;2
80286;SN9;46100;PEP C 3 X6     ;1
82863;SN9;46100;PEP C 3 X6     ;5
82863;SN9;46100;PEP BLA X6 3L  ;1
97385;SN9;46100;HUA PI 620 X12 ;1
97385;SN9;46100;SEV L 3L X6SF  ;1
99015;SN9;46100;HUA PI 620 X12 ;5
834707;SN9;46100;HUA PI 620 X12 ;10
834707;SN9;46100;HUA CAN X12 440;5
834716;SN9;46100;PEP C 3 X6     ;1
834716;SN9;46100;PAC CAN X12 440;1
834729;SN9;46100;PAC X12 330 EVE;80
834729;SN9;46100;PAC CAN X12 440;2
834729;SN9;46100;HUA PI 620 X12 ;1
834735;SN9;46100;HUA PI 620 X12 ;5
835258;SN9;46100;PEP C 1 X12    ;1
835258;SN9;46100;PAC PI 620 X12 ;2
848770;SN9;46100;GOL CAN X12 440;4
848770;SN9;46100;GOL 620 ENV    ;2
876962;SN9;46100;COR EXT X24 330;2
876962;SN9;46100;HUA PI 620 X12 ;3
876962;SN9;46100;7UP LIM 1LX12SF;1
876962;SN9;46100;PEP C 2 X6     ;2
876962;SN9;46100;PEP C 3 X6     ;5
876962;SN9;46100;PAC CAN X12 440;10
876962;SN9;46100;BOC CAN X12 440;2
876962;SN9;46100;GOL CAN X12 440;10
876962;SN9;46100;PAC 235 EVE NE ;2
878412;SN9;46100;HUA PI 620 X12 ;2
878412;SN9;46100;PEP C 3 X6     ;1
878412;SN9;46100;PAC PI 620 X12 ;3
878412;SN9;46100;PEP C 250 X12  ;2
878412;SN9;46100;PAC PI 620 X12 ;1
878412;SN9;46100;PEP C 250 X12  ;3
889470;SN9;46100;PEP C 3 X6     ;1
889470;SN9;46100;ORIM PAP 3L PET;1
889470;SN9;46100;PAC CAN X12 440;5
889470;SN9;46100;HUA PI 620 X12 ;2
890007;SN9;46100;PEP C 3 X6     ;1
890007;SN9;46100;PAC CAN X12 440;3
890007;SN9;46100;MAL CAN X12 440;1
897013;SN9;46100;HUA PI 620 X12 ;1
897013;SN9;46100;PAC PI 620 X12 ;4
897013;SN9;46100;PAC CAN X12 440;2
898258;SN9;46100;PEP C 3 X6     ;1
898258;SN9;46100;PEP C 250 X12  ;2
916334;SN9;46100;MAL M 620 X12  ;1
916334;SN9;46100;HUA PI 620 X12 ;5
916334;SN9;46100;HUA PI 620 X12 ;1
925757;SN9;46100;HUA PI 620 X12 ;3
926499;SN9;46100;HUA PI 620 X12 ;5
33113;S21;46100;MAL CAN X12 440;1
33113;S21;46100;PEP C 1 X12    ;2
33113;S21;46100;PEP BLA X6 3L  ;5
42849;S21;46100;PEP C 2 X6     ;1
42849;S21;46100;GOL CAN X12 440;2
77709;S21;46100;HUA PI 620 X12 ;5
78735;S21;46100;HUA PI 620 X12 ;1
78735;S21;46100;SEV L 3L X6SF  ;1
78735;S21;46100;PEP C 250 X12  ;1
92524;S21;46100;PEP C 250 X12  ;0,58
92524;S21;46100;PEP C 1 X12    ;1
92524;S21;46100;PEP C 250 X12  ;1
102438;S21;46100;MAL M 620 X12  ;1
102438;S21;46100;PAC CAN X12 440;5
102438;S21;46100;MAL CAN X12 440;1
111975;S21;46100;PAC CAN X12 440;6
111975;S21;46100;MAL CAN X12 440;1
848894;S21;46100;PEP C 3 X6     ;2
848894;S21;46100;SEV L 3L X6SF  ;1
848894;S21;46100;PAC CAN X12 440;5
848894;S21;46100;MAL CAN X12 440;1
848936;S21;46100;PEP C 2 X6     ;1
848936;S21;46100;PEP C 3 X6     ;4
848936;S21;46100;PEP C 250 X12  ;3
848936;S21;46100;ORI POM 3L X6  ;1
848936;S21;46100;PEP BLA X6 3L  ;1
848973;S21;46100;PEP C 3 X6     ;1
848973;S21;46100;PAC CAN X12 440;1
848973;S21;46100;ROCK 300 ENE   ;1
848973;S21;46100;PAC PI 620 X12 ;1
849044;S21;46100;HUA PI 620 X12 ;1
849044;S21;46100;GOL CAN X12 440;1
849044;S21;46100;PEP BLA X6 3L  ;1
849046;S21;46100;HUA PI 620 X12 ;7
849046;S21;46100;HUA PI 620 X12 ;1
849046;S21;46100;PEP C 2 X6     ;1
876943;S21;46100;PAC CAN X12 440;5
895628;S21;46100;PEP C 3 X6     ;5
895628;S21;46100;SEV L 3L X6SF  ;1
895628;S21;46100;PEP C 250 X12  ;2
895628;S21;46100;ORI POM 3L X6  ;1
895628;S21;46100;MAL CAN X12 440;1
895847;S21;46100;PAC CAN X12 440;2
898479;S21;46100;PEP C 2 X6     ;1
898479;S21;46100;PEP C 3 X6     ;2
898479;S21;46100;PAC PI 620 X12 ;4
898479;S21;46100;PEP BLA X6 3L  ;2
898479;S21;46100;ROCK 300 ENE   ;1
912547;S21;46100;HUA PI 620 X12 ;5
915151;S21;46100;ROCK 300 ENE   ;1
915151;S21;46100;PEP C 2 X6     ;1
915151;S21;46100;MAL CAN X12 440;1
916138;S21;46100;PEP C 1 X12    ;1
916154;S21;46100;PEP C 3 X6     ;4
916154;S21;46100;PEP C 250 X12  ;1
916154;S21;46100;HUA PI 620 X12 ;1
924765;S21;46100;PAC PI 620 X12 ;3
40644;S21;46100;HUA PI 620 X12 ;1
40644;S21;46100;PEP C 3 X6     ;1
40644;S21;46100;PAC PI 620 X12 ;2
40979;S21;46100;PEP C 3 X6     ;2
40980;S21;46100;PEP C 2 X6     ;1
40980;S21;46100;PEP C 3 X6     ;1
40983;S21;46100;PEP C 2 X6     ;1
40983;S21;46100;PEP C 3 X6     ;2
40983;S21;46100;BOC CAN X12 440;1
40998;S21;46100;PAC PI 620 X12 ;2
41007;S21;46100;HUA PI 620 X12 ;2
41007;S21;46100;PAC PI 620 X12 ;2
41007;S21;46100;PEP BLA X6 3L  ;1
41007;S21;46100;GOL CAN X12 440;1
41174;S21;46100;PEP C 2 X6     ;1
41174;S21;46100;ORIM PAP 3L PET;1
41174;S21;46100;MAL CAN X12 440;1
41223;S21;46100;PEP C 3 X6     ;1
41233;S21;46100;PEP C 3 X6     ;2
41233;S21;46100;ORI POM 3L X6  ;1
41233;S21;46100;MAL CAN X12 440;1
41240;S21;46100;AGU 500 PT X12 ;1
41240;S21;46100;MAL CAN X12 440;1
43369;S21;46100;PEP C 2 X6     ;1
43369;S21;46100;PEP C 3 X6     ;2
43369;S21;46100;PAC PI 620 X12 ;2
43369;S21;46100;PAC CAN X12 440;1
43373;S21;46100;HUA PI 620 X12 ;5
43373;S21;46100;PAC CAN X12 440;2
68662;S21;46100;PEP C 3 X6     ;1
68662;S21;46100;PEP BLA X6 3L  ;1
82382;S21;46100;PAC PI 620 X12 ;5
86379;S21;46100;HUA PI 620 X12 ;5
86379;S21;46100;PAC CAN X12 440;2
86379;S21;46100;BOC CAN X12 440;1
823297;S21;46100;HUA PI 620 X12 ;5
823297;S21;46100;PEP C 2 X6     ;1
823297;S21;46100;GOL CAN X12 440;2
823299;S21;46100;PAC CAN X12 440;1
823303;S21;46100;PEP C 3 X6     ;4
823303;S21;46100;SEV L 3L X6SF  ;1
887371;S21;46100;HUA PI 620 X12 ;5
897373;S21;46100;PEP C 3 X6     ;1
897373;S21;46100;SEV L 3L X6SF  ;1
897373;S21;46100;HUA PI 620 X12 ;1
906999;S21;46100;PAC CAN X12 440;1
906999;S21;46100;HUA MIE X24 300;1
906999;S21;46100;PAC X12 330 EVE;1
906999;S21;46100;GOL CAN X12 440;1
906999;S21;46100;SKGOLD269X12 BO;1
906999;S21;46100;PAC X12 269 EVE;1
916225;S21;46100;HUA CAN X12 440;5
918730;S21;46100;PEP C 2 X6     ;1
918730;S21;46100;PEP C 3 X6     ;1
918730;S21;46100;SEV L 3L X6SF  ;1
918730;S21;46100;MAL CAN X12 440;1
925032;S21;46100;HUA PI 620 X12 ;4
927781;S21;46100;PEP C 3 X6     ;3
927781;S21;46100;PEP C 2 X6     ;1
927781;S21;46100;BOC CAN X12 440;1
40675;S38;46100;PAC CAN X12 440;80
40675;S38;46100;PAC PI 620 X12 ;100
43180;S38;46100;PEP C 3 X6     ;1
43180;S38;46100;PEP BLA X6 3L  ;1
43180;S38;46100;PAC CAN X12 440;1
43180;S38;46100;MAL CAN X12 440;1
43180;S38;46100;PAC PI 620 X12 ;4
43769;S38;46100;PEP BLA X6 3L  ;1
43769;S38;46100;GOL CAN X12 440;2
47812;S38;46100;PEP C 3 X6     ;3
47812;S38;46100;SEV L 3L X6SF  ;1
48943;S38;46100;GOL CAN X12 440;1
48976;S38;46100;HUA PI 620 X12 ;1
48976;S38;46100;PAC PI 620 X12 ;7
48976;S38;46100;GOL CAN X12 440;3
48981;S38;46100;BOC CAN X12 440;2
48981;S38;46100;PAC PI 620 X12 ;5
48981;S38;46100;PAC CAN X12 440;5
51491;S38;46100;PEP C 3 X6     ;1
51491;S38;46100;SEV L 3L X6SF  ;1
51491;S38;46100;PAC PI 620 X12 ;2
51491;S38;46100;PAC CAN X12 440;2
51491;S38;46100;HUA PI 620 X12 ;2
82865;S38;46100;PAC PI 620 X12 ;20
84165;S38;46100;PAC CAN X12 440;0,08
84165;S38;46100;PAC CAN X12 440;0,08
84165;S38;46100;PAC CAN X12 440;7
84165;S38;46100;BOC CAN X12 440;2
84165;S38;46100;MAL CAN X12 440;1
84165;S38;46100;GOL CAN X12 440;2
96053;S38;46100;GOL CAN X12 440;5
96053;S38;46100;PAC PI 620 X12 ;1
96162;S38;46100;PAC CAN X12 440;80
96162;S38;46100;PAC X12 330 EVE;50
96162;S38;46100;HUA CAN X12 269;8
684283;S38;46100;HUA PI 620 X12 ;4
684283;S38;46100;PEP C 1 X12    ;1
684283;S38;46100;PEP C 2 X6     ;1
684283;S38;46100;PEP C 3 X6     ;3
684283;S38;46100;PEP C 250 X12  ;2
684283;S38;46100;PAC CAN X12 440;7
684283;S38;46100;HUA CAN X12 269;1
684283;S38;46100;PAC X12 330 EVE;2
690484;S38;46100;MAL M 620 X12  ;1
690484;S38;46100;PEP C 3 X6     ;2
690484;S38;46100;PEP BLA X6 3L  ;1
690484;S38;46100;PAC CAN X12 440;8
690484;S38;46100;MAL CAN X12 440;1
690594;S38;46100;PEP C 500 X12  ;1
690594;S38;46100;PEP C 2 X6     ;2
690594;S38;46100;SEV L 2L X6S   ;1
690594;S38;46100;PAC CAN X12 440;5
690594;S38;46100;MAL CAN X12 440;1
691621;S38;46100;HUA PI 620 X12 ;1
691621;S38;46100;HUA PI 620 X12 ;1
691622;S38;46100;PEP C 3 X6     ;1
691622;S38;46100;ORIM PAP 3L PET;1
691622;S38;46100;ORI POM 3L X6  ;1
691622;S38;46100;PAC CAN X12 440;6
691622;S38;46100;BOC CAN X12 440;2
691669;S38;46100;PAC PI 620 X12 ;10
691669;S38;46100;PEP C 3 X6     ;1
691669;S38;46100;SEV L 3L X6SF  ;1
691669;S38;46100;PAC PI 620 X12 ;2
832581;S38;46100;PEP C 3 X6     ;4
856603;S38;46100;HUA PI 620 X12 ;5
856603;S38;46100;PEP C 2 X6     ;2
856603;S38;46100;PAC CAN X12 440;20
856603;S38;46100;GOL CAN X12 440;2
876879;S38;46100;PAC CAN X12 440;30
876879;S38;46100;PAC CAN X12 440;60
876879;S38;46100;PAC CAN X12 440;30
876879;S38;46100;HUA CAN X12 269;1
876879;S38;46100;PAC CAN X12 440;12
876879;S38;46100;GOL CAN X12 440;9
880121;S38;46100;MAL CAN X12 440;1
880121;S38;46100;BOC CAN X12 440;2
880121;S38;46100;PEP C 3 X6     ;2
881479;S38;46100;PEP C 3 X6     ;1
883605;S38;46100;MAL CAN X12 440;1
883605;S38;46100;HUA PI 620 X12 ;7
883605;S38;46100;HUA OW X24 300 ;2
883605;S38;46100;HUA CAN X12 269;8
887654;S38;46100;PEP C 3 X6     ;1
887654;S38;46100;PAC PI 620 X12 ;3
892404;S38;46100;GOL CAN X12 440;6
894974;S38;46100;HUA PI 620 X12 ;10
894974;S38;46100;HUA MIE X24 300;1
895787;S38;46100;PEP C 3 X6     ;1
895787;S38;46100;PEP BLA X6 3L  ;1
895787;S38;46100;PAC CAN X12 440;2
895873;S38;46100;PAC PI 620 X12 ;10
896117;S38;46100;PAC CAN X12 440;15
897051;S38;46100;PAC CAN X12 440;60
897051;S38;46100;PAC CAN X12 440;60
897051;S38;46100;PAC CAN X12 440;40
897051;S38;46100;PAC CAN X12 440;80
897756;S38;46100;PAC PI 620 X12 ;4
897756;S38;46100;PAC CAN X12 440;5
902917;S38;46100;HUA PI 620 X12 ;2
902917;S38;46100;PEP C 3 X6     ;2
902917;S38;46100;PAC PI 620 X12 ;2
902917;S38;46100;PEP BLA X6 3L  ;2
902917;S38;46100;MAL CAN X12 440;1
902917;S38;46100;PAC X12 269 EVE;2
908666;S38;46100;BOT. 620 CC.   ;20
908666;S38;46100;CJA.PACE?A 620 ;20
908666;S38;46100;PEP C 2 X6     ;1
909320;S38;46100;HUA PI 620 X12 ;5
909320;S38;46100;PAC CAN X12 440;20
915158;S38;46100;PAC PI 620 X12 ;5
915158;S38;46100;PAC CAN X12 440;4
928349;S38;46100;PAC CAN X12 440;20
38966;S41;46100;PEP C 2 X6     ;2
38966;S41;46100;PEP C 3 X6     ;2
38966;S41;46100;SEV L 3L X6SF  ;1
38966;S41;46100;PEP C 250 X12  ;1
42760;S41;46100;PEP C 2 X6     ;3
42760;S41;46100;PEP C 3 X6     ;1
42760;S41;46100;SEV L 3L X6SF  ;1
42760;S41;46100;PEP C 250 X12  ;2
42760;S41;46100;PEP BLA X6 3L  ;1
42760;S41;46100;PAC CAN X12 440;5
42760;S41;46100;HUA PI 620 X12 ;1
49580;S41;46100;PEP C 3 X6     ;3
49580;S41;46100;PEP C 250 X12  ;1
82575;S41;46100;PEP C 3 X6     ;2
82575;S41;46100;SEV L 3L X6SF  ;1
82575;S41;46100;PEP BLA X6 3L  ;1
82575;S41;46100;HUA CAN X12 269;1
83210;S41;46100;PEP C 3 X6     ;1
87757;S41;46100;PAC PI 620 X12 ;2
92516;S41;46100;HUA PI 620 X12 ;2
92516;S41;46100;PAC PI 620 X12 ;7
92516;S41;46100;PAC CAN X12 440;5
848910;S41;46100;PEP C 1 X12    ;0,41
848922;S41;46100;PAC PI 620 X12 ;5
848922;S41;46100;PAC CAN X12 440;3
